Date,JNJ,LNG,MSFT,TSLA,V
2016-04-22,-0.0022037758571995525,0.005093242412386179,-0.07441147780795454,0.02175209237741127,-0.021013829319509014
2016-04-25,0.0016753760680998653,-0.017532532237575005,0.006353007573022484,-0.007635023493348214,-0.012337365606160944
2016-04-26,-0.005299874167260299,0.013513719166722726,-0.012940575697560242,0.007595633555013137,0.004978579880225986
2016-04-27,-0.0012408130413632534,0.04872626951076242,-0.009767846359538535,-0.008986462170127663,0.002924736910379977
2016-04-28,-0.0025749602692846096,-0.012607963229282149,-0.020627509657872967,-0.015064971150087647,-0.013807576798152255
2016-04-29,-0.0035625040428879373,0.006709754205354024,-0.0006013720851809623,-0.028458120417876653,-0.005680191867070583
2016-05-02,0.005960112666910433,0.002825248977305961,0.01472980416056302,0.004310372179368471,0.015671620650155482
2016-05-03,-0.0005323243954320489,-0.042437037551749324,-0.016536137069939727,-0.03999520570046888,-0.016319237817321586
2016-05-04,-0.00417950312848081,-0.041524705480337154,0.0018063329093767067,-0.04291900251748526,-0.0015558391504510993
2016-05-05,0.005864167136856224,0.007226351724903601,0.0014026248564587007,-0.0508299182419254,0.003755766917878489
2016-05-06,-0.001240991959027049,-0.0655175195120914,0.00897059540260825,0.015945561320125368,0.0046428181715798544
2016-05-09,0.0086548352544078,-0.05063983057840993,-0.00637069898877396,-0.028360990151086618,0.006412887020607272
2016-05-10,0.008319192428365874,0.04083443363340633,0.018795631466611784,-0.0011015302603412103,0.012450718112249959
2016-05-11,-0.0026194711140306026,-0.023260404228537812,0.0005878423113312436,0.001292972780309487,-0.022513031257348715
2016-05-12,-0.0012247348921823331,0.060193029713908164,0.008970344782227357,-0.008072285712251048,0.007603706279508238
2016-05-13,-0.005882812950298799,-0.022113149461942427,-0.008382783924353543,0.0015907352290240873,-0.013702226524019423
2016-05-16,0.00771954685853693,0.030423872058144674,0.01457599937910592,0.0032700678334451894,0.012546090029450063
2016-05-17,-0.005344953077787373,0.01247886283437527,-0.018827870879905007,-0.01758132221043862,-0.013066904406307422
2016-05-18,-0.0021105203033444653,-0.047621115529638214,0.0059219851115752675,0.031313478737909684,0.008299603021997726
2016-05-19,-0.006535986000081984,-0.02848344131013647,-0.009690681643809373,0.01895077564373837,-0.007128376405853842
2016-05-20,0.005251718165435015,0.029074339672483074,0.005944129642932339,0.023285168784787036,0.010223102194991895
2016-05-23,-0.004270289602535726,-0.01908793499684469,-0.011723841109642752,-0.018603079654250898,-0.005940053684240887
2016-05-24,0.00471414609292875,-0.009682375480655647,0.030705094768411545,0.00778577171405237,0.027717599845729524
2016-05-25,0.005839656624183398,0.022844485729512254,0.010220887637326648,0.007634474352503862,-0.004039600336528615
2016-05-26,-0.003978001411023335,-0.01135702549571338,-0.004422663087852108,0.02491691813873853,-0.0007589703750614518
2016-05-27,0.0014162272570903411,-0.015142627319662427,0.008252567738374239,-0.009282376538159554,0.008319578590051613
2016-05-31,-0.003277882470250404,-0.019723258459396042,0.012913140349768426,0.0008514576701146304,-0.00907921681998669
2016-06-01,0.000798209487425261,0.0034177754218380763,-0.0028342255954902917,-0.01657710916840971,0.003540494097399538
2016-06-02,0.015048560086452056,0.05344656053970365,-0.007025373065812079,-0.0027364561764464668,0.009172477592239048
2016-06-03,0.0023556078530111435,-0.019296932746303952,-0.013235305628565008,0.00013700194107535424,-0.00012480450490048867
2016-06-06,0.008762253553008748,0.008358197911665588,0.0065436825650029284,0.0076876670452126206,0.007477495617521868
2016-06-07,-0.00034532312291624123,0.05634889414387079,-0.0005756009887227798,0.05148806084643098,0.0007448471800284295
2016-06-08,0.00060452706000369,0.04558724530346714,-0.0011524460320240237,0.01359404097536876,0.012943105326002069
2016-06-09,0.010309377952176568,-0.018970785989562255,-0.008103520885308857,-0.026502970365816392,-0.004787717013236659
2016-06-10,8.562895914732138e-05,-0.06587086114928242,-0.0027157763270699853,-0.04718052236340764,-0.013380043114133322
2016-06-13,-0.0018819878821787484,-0.02905626753100643,-0.026374352226261166,-0.004213765223579635,-0.0224501380018598
2016-06-14,0.002821467452381654,-0.022513940820025446,-0.0062016698995805974,-0.01344659002033044,0.0021658984452699315
2016-06-15,-0.006080480592541626,0.01829313262436294,-0.0028135566350795393,0.012666003640510848,-0.005103906165566663
2016-06-16,0.0019738713482801984,-0.000302100026533747,0.013989176870333075,0.0010558961566844438,0.0023000122408864954
2016-06-17,-0.009995169929064573,0.04201795722217305,-0.00517330144309236,-0.011352152238258473,-0.017510479185790295
2016-06-20,0.009137419277926107,0.019797031857447855,-0.0011974382513888493,0.019441221505943407,0.004535698685770306
2016-06-21,-0.0030939736027981724,0.006512807864238468,0.022122117356710547,-0.00040968792542228627,-0.0001292164436987875
2016-06-22,0.0024071925856636867,0.0005643623095004102,-0.003914613824278046,-0.11037689393023475,-0.010399251415565303
2016-06-23,0.007868494024587669,0.06074068742442096,0.017881826505194542,-0.0013230043144836223,0.021970657265918625
2016-06-24,-0.015020942901411871,-0.07924661056650573,-0.04089421057839937,-0.01668625546321012,-0.041498880135474536
2016-06-27,0.007924974190367529,-0.030636940726257222,-0.028497799921002986,0.0275738173957798,-0.023048490629202334
2016-06-28,0.01431157068195521,0.03665326052149842,0.020640307741210062,0.01618666983957473,0.024513227569258333
2016-06-29,0.009260848248386466,0.05609469008035273,0.022005175871556926,0.04078423376162377,0.020803648124014806
2016-06-30,0.016374281324484485,0.013944983658594978,0.012388499461793323,0.009894345517605707,-0.03406326094179235
2016-07-01,-8.266550267599371e-05,0.02887347520088701,-0.00019559138104519036,0.019684342834365598,0.0041710993923533835
2016-07-05,0.008047239575534881,-0.039852297780460955,0.00019559138104519036,-0.011707948270726298,0.002547648679626313
2016-07-06,0.003021655781085819,-0.0032362218540593624,0.004095578358105811,0.00214740288220705,-0.008203148110568215
2016-07-07,-0.0010606501048027184,0.0021586085596805304,0.0,0.006970612359657569,0.006058134723483377
2016-07-08,0.0027714683729245237,0.014981607523973928,0.01774723119524202,0.003882400003750508,0.025310974593629965
2016-07-11,0.0006508680449899273,0.002386952466027381,0.005529853167879573,0.03623917701134749,0.0013078052976460697
2016-07-12,-8.136746462827915e-05,0.033601311464612316,0.011720288300774762,-0.0005785328179235272,0.01246784750958696
2016-07-13,0.0006506443513085713,-0.001281532869937152,0.005622029096888692,-0.009481689069263943,-0.00025850131833848877
2016-07-14,0.001462541181574295,0.011728818350716708,0.0042891964401241545,-0.004503925952321186,0.008740588719176934
2016-07-15,-0.001462541181574295,0.01033926723203038,-0.0007445315457785817,-0.005113897843774584,0.002045573809509982
2016-07-18,0.0011376465964474392,0.007249150333514365,0.0048299863466731985,0.026196459929226368,0.0001276157739642514
2016-07-19,0.016989998433404985,-0.017335014953619776,-0.01625443300655105,-0.004385336353632141,0.0052221489128632115
2016-07-20,-0.0008788223703222187,0.013591978861585918,0.051754507775363834,0.013668106764908039,0.008096850020170798
2016-07-21,7.985193087201026e-05,0.00299548405457406,-0.0019692438693743597,-0.035025703455885626,-0.00720825133606251
2016-07-22,-0.0009592397812534514,0.023646495577337667,0.01370497136972082,0.007995187066085485,0.014114725389257288
2016-07-25,-0.0011202321096446255,-0.012492556527492038,0.0028241534531390222,0.03422992789921597,-0.012212486649388232
2016-07-26,0.002079471890898077,0.018559799696283186,0.0005287312160402458,-0.002176162964652839,-0.005717186155926868
2016-07-27,-0.0030409806725604227,-0.0055806040742520935,-0.010092992194064454,-0.004454112070030991,0.0005096290544832627
2016-07-28,-0.002487586937596653,0.009685354396265389,0.00035600180001438275,0.009235525926359678,0.00836946307559483
2016-07-29,0.0061676851175667124,0.007920406030028193,0.008326495024099323,0.017963482216762916,-0.014500411779097888
2016-08-01,0.0013566226512873314,-0.06060975371108546,-0.00176571149295901,-0.020568733108438764,0.002686882641047106
2016-08-02,-0.0043956574455048525,-0.0005081555181054576,0.0,-0.012292099660773381,0.00025543785305082167
2016-08-03,-0.007638167741507829,0.0356958165869945,0.006869177035048857,-0.006225278940247492,0.005478200457344151
2016-08-04,-0.00032293342028921757,0.011216967020879043,0.007345314028395222,0.02112262949269672,0.00973515916478096
2016-08-05,0.0030632156099690278,0.021351392081616627,0.009883047329902084,-0.0025182584561806998,0.008269644818531319
2016-08-08,-0.004760071386100684,0.019509327196161497,0.001723781416803405,-0.016967087767372657,-0.002373847440169108
2016-08-09,-0.0017809814673723778,-0.017849182184493273,0.0024083648496424637,0.012828662009678027,0.0013752078108977273
2016-08-10,-0.0005670827758414987,-0.004274549321793497,-0.003097479916986945,-0.015086182747308552,-0.004757910009722366
2016-08-11,0.003318068188242762,0.00994559476625101,0.004814381608696738,-0.0032848707103694252,0.005507028228943334
2016-08-12,-0.004453684642655276,0.012876286847530505,-0.006194075317046188,0.0031076114860852933,-0.0012489024113868652
2016-08-15,-0.007412597232522522,0.019579065609124147,0.0031016940428445494,-8.869680660295032e-05,0.011060699735810253
2016-08-16,-0.016320880531968562,0.00840434257907452,-0.005555686669925564,-0.00881572940027775,-0.0012368028304354794
2016-08-17,0.008111191336242385,0.014595566164801177,0.002087131826961297,-0.0016560594772419002,0.002105445231187275
2016-08-18,-0.004875397392287262,0.016580461264989577,0.0006946815630000103,0.0012087522591914812,-0.007076020283813378
2016-08-19,0.0,-0.013464522878305907,0.0003469828574660383,0.0066442464224159,0.0024883822422170354
2016-08-22,-0.006609465309559859,-0.018616709441487078,0.0008675452174320419,-0.009242603795497573,0.007305227582285134
2016-08-23,0.002598860944991621,0.007443408843362143,0.0038075187051558324,0.008531217486915654,-0.003212762013882653
2016-08-24,-0.006130739272308006,-0.029648670773982033,0.0010359333964693462,-0.009922778750353078,-0.006331737165723439
2016-08-25,-0.0011798717805406866,0.00277390373457731,0.003789156569375951,-0.007484524855973174,0.0003735368428108288
2016-08-26,0.00395607671536613,0.015347958692715657,-0.002409505270715595,-0.004399598787388381,0.003107652392508875
2016-08-29,0.0073651387020508,0.0015899832450143592,0.001205478349638689,-0.022014261980293437,0.0037165254877127296
2016-08-30,-0.0037593683769472364,-0.013021291473390484,-0.003621063044768391,-0.01809959319182708,0.0037028654455903975
2016-08-31,-0.0010890452702359,-0.013659200043112829,-0.007455555830594651,0.0031651850408698223,-0.003331612865022038
2016-09-01,-0.002180779845028624,-0.005375822225447191,0.002259897880731554,-0.054473494009505075,0.004932062747301735
2016-09-02,0.002013473718430525,0.022707277776055523,0.001388139244707265,-0.015004647519523129,0.008573172936173101
2016-09-06,0.003597249137998304,0.02823451118701259,-0.0010408165680031445,0.0252129372312222,0.006442441654293418
2016-09-07,-0.0011698341653669786,-0.0008912879080016367,0.0008674347669059834,-0.005537241547887817,0.008566358834294796
2016-09-08,-0.0011710635757973265,0.02270065523186604,-0.0039969049228951725,-0.02180152530407753,-0.0032490987805262606
2016-09-09,-0.010433532925961053,-0.01958471684518237,-0.021472057078649076,-0.014751536993404368,-0.019964255750490878
2016-09-12,0.007835457341043295,0.00022215309995043953,0.014833273259927449,0.019503100298053244,0.019964255750490878
2016-09-13,-0.01309314597114497,-0.0334343102787269,-0.009156513568962854,-0.011411332291108245,-0.013102147664455721
2016-09-14,0.002123280935602878,-0.015744734222201018,-0.004787729637953042,0.0018346333434196005,-0.0048966311941649465
2016-09-15,0.006512102872676451,0.013675054236079731,0.01639527615436709,0.020210828052121155,0.006361012410814659
2016-09-16,-0.0032084202476019286,-0.011809770368952588,0.0010484751349784105,0.024544181549765565,0.0007311866804418088
2016-09-19,-0.005002066564606444,0.0032558168295500067,-0.005604959285075317,0.0045659959559811725,0.005346883851213846
2016-09-20,0.0024616867240023765,-0.002557272142877931,-0.002110328214937063,-0.008272979872246289,-0.0003634335103779307
2016-09-21,0.008106178313534329,0.03071522755458478,0.016584195165362914,0.0028301878062824137,0.008931662729816381
2016-09-22,0.004614652411703446,0.004279835294145773,0.0010382637644150705,0.005878797591246432,0.0016810165793437193
2016-09-23,-0.005456122029197097,-0.017458803590707284,-0.00676789569347358,0.004929047322050462,-0.00988565766447369
2016-09-26,-0.008707030372468338,-0.018933813627147966,-0.00927134781101957,0.007396008946897403,-0.008883545407622151
2016-09-27,0.012152031160990617,-0.015977806448385312,0.018285086636637082,-0.015333015140043482,0.004269096142110129
2016-09-28,0.0014249130093926254,0.04583074560245537,0.001379651298660356,0.002232649900532735,0.009810557047353896
2016-09-29,-0.017916299327606744,-0.018956876918224896,-0.010915762952818042,-0.027374807801162415,-0.012735706857919027
2016-09-30,0.0073065367296552,0.005289169693566187,0.0034781314776344274,0.016455810966170326,0.00947620360412138
2016-10-03,0.00573984880003664,-0.03477183856226329,-0.0031297902723341764,0.046306167264015485,0.001932762016157774
2016-10-04,8.433162427312624e-05,-0.00023757273876823248,-0.0031397854568759875,-0.01077380946190587,-0.0015700090919965604
2016-10-05,0.0030251937147722785,-0.00047507722442619027,0.006963830932491533,-0.014052199361174189,0.007466253384852628
2016-10-06,-0.003614626397684617,-0.006676300350704878,0.001733346254233048,-0.036442267361895375,0.00012004682741562078
2016-10-07,0.004117689295869198,0.005011321966311488,0.001038604583796232,-0.02208288724635432,-0.0057748667730574965
2016-10-10,0.004685544096572514,0.0030897470720434583,0.004143794339800166,0.021834050325055365,0.0028915030045020274
2016-10-11,-0.018194508709005852,-0.0033277663622519604,-0.014753509901475503,-0.004238854423710414,-0.01307824850441719
2016-10-12,0.002801420417056555,-0.006928734049580942,-0.001399854550101498,0.007021716731864913,0.002556428171559766
2016-10-13,0.0024550737747084383,-0.005529500872460957,-0.003332340722836058,-0.0063223111980339475,-0.0046307437171986265
2016-10-14,-0.005936640366166479,-0.019229045923791155,0.008745914520968068,-0.018803377411839683,0.007059395894474463
2016-10-17,0.00787957749487056,0.009295590530931985,-0.003489353651032534,-0.013061317474527545,-0.00364499963406395
2016-10-18,-0.026337319128765913,0.013062619059066805,0.00766029019716763,0.026155258832999184,-0.006963066196570722
2016-10-19,-0.0071305740383174054,0.00024024991104365512,-0.0022571512210287636,0.022153639776044898,0.014964850905469618
2016-10-20,0.0024403890849216126,-0.0007210431837574305,-0.004879029438158433,-0.022153639776044898,-0.0037508823243426193
2016-10-21,-0.012526867392939955,-0.0048204721546047935,0.04123417606346269,0.004960104235759655,-0.0018196851748966125
2016-10-24,0.0014973916413705268,-0.00873579951853154,0.02221217643055695,0.013255648978844459,0.009908539891577028
2016-10-25,0.0030760705516907905,-0.023176555427268486,-0.00016386326087669545,-0.002073538217893578,-0.013801816276183487
2016-10-26,0.005251089214812765,-0.019393631375449694,-0.005920379184004787,-0.0004942656621671482,-0.0034190355783492166
2016-10-27,0.009901964259078078,0.003807619731487577,-0.008779932288775605,0.00871380282873746,0.002077369570946175
2016-10-28,-0.0032030571937022856,-0.018410159211097454,-0.003834251911712272,-0.02000163294027102,0.0036553024541614576
2016-10-31,0.0057063161623132075,-0.02747063482019252,0.000834901398996557,-0.011264841273415094,0.003520708487607216
2016-11-01,-0.005619653770152944,-0.007454853580575627,-0.0020046483570776985,-0.035729116073702105,-0.010845101784133782
2016-11-02,-0.004170192413724294,-0.03314612094255365,-0.0062066414813894966,-0.01462503279563876,-0.01282372907697038
2016-11-03,0.0014788932614742123,0.011535365482847837,-0.0037086720326646727,-0.0031962257766782187,0.000868162140768014
2016-11-04,0.0006952463895979477,0.0059896994482242505,-0.008480317242951507,0.0166149912332636,-0.0036022563832203147
2016-11-07,0.013375548047467767,0.0172232459831152,0.02871012883087154,0.01381052290914564,0.026402925103556463
2016-11-08,0.0033374648107145077,0.005056511241080308,0.0008271623209727963,0.0089141647440103,0.004474379025724673
2016-11-09,0.027470631424353797,-0.004523035634936612,-0.004973553656594021,-0.025351955169495177,0.004334415670951941
2016-11-10,-0.006420876001578257,-0.0026701750799444923,-0.02473399283440436,-0.025093908493909467,-0.016595476716505964
2016-11-11,-0.008991113188232092,-0.04400220517772091,0.005436537225658178,0.01717038206465027,0.00012192785085307634
2016-11-14,-0.01591050962961127,0.009455020118678714,-0.015366614625048403,-0.03843615044651205,-0.043685863832964245
2016-11-15,-0.0024042911956776436,0.045185503333136534,0.01955472948204262,0.012704868908298028,0.002421142873224369
2016-11-16,0.0003437128441650117,-0.01896168466901571,0.013162631974063643,0.0008701931352734782,0.021138497641293164
2016-11-17,0.0018032345350640355,0.020811824006077728,0.016460518327496843,0.025391176957848316,0.012286826407340357
2016-11-18,-0.0035478145643121906,0.015199506451878175,-0.004793743489812208,-0.019482418824917414,-0.0030885399682745174
2016-11-21,-0.0031255275723927056,0.03526172544750317,0.008415114828268955,-0.0027061497990961136,0.010707164186123386
2016-11-22,-0.019847970672659088,0.0,0.004262901236600669,0.03540527910337232,-0.021780346470369416
2016-11-23,0.0029229415647424872,0.019393918915724395,-0.011849780907963847,0.010252152067198317,-0.004514167605890407
2016-11-25,0.009331028292294263,-0.01213942815417246,0.002149857645656006,0.018010286966728017,0.007013248382418347
2016-11-28,-0.00880059943952638,-0.005999967999647193,0.0013206848877365118,-0.002698858441147589,-0.01319021098219153
2016-11-29,-0.005762181476122841,-0.023082825157480613,0.007888370142200785,-0.03396831545948231,0.0008848275282771212
2016-11-30,-0.010546061959803232,0.04735946885190634,-0.013679624087744813,-0.0008971686778216359,-0.023392476968061793
2016-12-01,0.0007184147738819036,0.010468750253648906,-0.017747078576686448,-0.04051410568497671,-0.024747550511221128
2016-12-02,0.005193961501483102,-0.0004845203524470598,0.0008441735086428537,-0.002256778231987333,0.0038374710852204785
2016-12-05,-0.0001787816401375153,0.012760471842774734,0.016238909914810584,0.028948229327168562,0.020780926090332663
2016-12-06,0.0010714260884610027,0.008812704724121101,-0.0044936165062923195,-0.005098709624911102,-0.0025901570525475037
2016-12-07,-0.008603544331705848,-0.0052305635802691874,0.02341023297934619,0.0385272720624803,0.028130963824488653
2016-12-08,-0.0009907063886993583,0.016548864079887426,-0.005883577964079123,-0.004462465836410967,-0.00037819937481753385
2016-12-09,0.011377460066994693,0.008405279463825188,0.0156129076778031,-0.0005721902960988956,-0.001767351633129799
2016-12-12,0.027240141193189515,-0.00023248460126756854,0.003222113134278004,0.0012999923660710344,-0.008119945422746078
2016-12-13,0.004583736217884216,0.00232283501242625,0.01294466028446628,0.029291893637385158,0.008877642131133179
2016-12-14,-0.0077961762835334625,-0.03494215376741083,-0.004774890524026354,0.002721451130315078,-0.0008840742474038876
2016-12-15,0.0077961762835334625,0.022803909497163044,-0.0015966931799367146,-0.005602255690045688,0.004664822326131635
2016-12-16,-8.624500923559708e-05,0.005153372787523924,-0.004484293488779656,0.024546986993633002,-0.014570967222836906
2016-12-19,0.0012073869125313053,-0.02795728228468697,0.02096637979757965,0.001184541839692077,-0.0031961301762351013
2016-12-20,-0.003107719926748409,-0.018674024592175265,-0.0012581611221653688,0.029453869050329207,0.003323778871268779
2016-12-21,-0.003030796696420701,0.01264918395481196,0.0,-0.0052341832385276454,-0.0028116611579740436
2016-12-22,0.0011267780518666726,-0.002662497131207253,0.00015757492029422338,0.003604425384989174,-0.003075949210984419
2016-12-23,0.004494535458770876,0.0070040380640610245,-0.004890215819076005,0.023187933420330875,0.0032038358673496248
2016-12-27,-0.0004313270529365809,0.01029581715841843,0.0006322289859364005,0.028601738123400722,0.00255612580657516
2016-12-28,-0.0070127403374389274,0.006884300186211778,-0.004593156852788383,0.0009562228970922959,-0.0006384617808947723
2016-12-29,0.0033824605498615767,-0.006646072252209478,-0.0014298797434237898,-0.023296504181955502,0.00038282717104287656
2016-12-30,-0.002427335680554421,-0.013426286237178342,-0.012156317865180455,-0.004622227339115437,-0.003965321091228269
2017-01-03,0.005453492910133306,0.021963117783249775,0.007055841187603384,0.01532490322677127,0.01879192292391707
