Date,Open,High,Low,Close,Adj Close,Volume
2017-03-02,47.619999,47.889999,46.549999,46.669998,46.669998,1892500
2017-03-03,46.639999,47.889999,46.639999,47.500000,47.500000,1239500
2017-03-06,47.070000,47.660000,46.810001,47.549999,47.549999,690800
2017-03-07,47.419998,47.570000,47.049999,47.060001,47.060001,1185200
2017-03-08,46.799999,47.020000,45.020000,45.090000,45.090000,2118700
2017-03-09,44.830002,45.430000,43.750000,44.919998,44.919998,1903300
2017-03-10,45.110001,45.700001,44.500000,45.549999,45.549999,1436400
2017-03-13,45.619999,46.340000,45.619999,45.959999,45.959999,1168100
2017-03-14,45.160000,45.360001,43.959999,44.400002,44.400002,1595600
2017-03-15,45.180000,45.180000,44.400002,44.880001,44.880001,1542600
2017-03-16,44.919998,45.520000,44.419998,45.330002,45.330002,1155600
2017-03-17,45.599998,45.919998,45.360001,45.630001,45.630001,1553400
2017-03-20,45.400002,45.580002,44.380001,44.570000,44.570000,2054500
2017-03-21,44.759998,45.360001,43.619999,43.740002,43.740002,1196300
2017-03-22,43.320000,44.220001,43.200001,43.959999,43.959999,1136900
2017-03-23,44.000000,45.099998,44.000000,44.520000,44.520000,1888200
2017-03-24,44.959999,45.750000,44.580002,45.000000,45.000000,1454100
2017-03-27,44.939999,45.400002,44.009998,45.200001,45.200001,1588600
2017-03-28,45.500000,46.139999,45.180000,45.580002,45.580002,1454300
2017-03-29,45.750000,46.980000,45.349998,46.599998,46.599998,2398300
2017-03-30,46.619999,46.980000,45.840000,46.029999,46.029999,1071600
2017-03-31,46.290001,47.450001,45.599998,47.270000,47.270000,3112700
2017-04-03,47.110001,48.119999,46.669998,47.049999,47.049999,2011100
2017-04-04,46.939999,47.889999,46.830002,47.450001,47.450001,2088900
2017-04-05,47.930000,48.480000,46.419998,46.770000,46.770000,1718000
2017-04-06,47.299999,47.650002,47.029999,47.490002,47.490002,1045500
2017-04-07,47.220001,47.750000,47.070000,47.430000,47.430000,776600
2017-04-10,47.930000,48.599998,47.500000,48.450001,48.450001,1164100
2017-04-11,48.099998,48.400002,47.540001,48.400002,48.400002,939600
2017-04-12,48.740002,49.200001,47.540001,48.009998,48.009998,2148000
2017-04-13,48.240002,48.250000,46.680000,46.840000,46.840000,1924500
2017-04-17,46.840000,46.950001,46.180000,46.730000,46.730000,1576100
2017-04-18,46.669998,46.980000,46.200001,46.919998,46.919998,2183800
2017-04-19,46.939999,46.939999,45.349998,45.759998,45.759998,3782400
2017-04-20,45.560001,46.770000,45.450001,46.000000,46.000000,1508000
2017-04-21,46.139999,46.360001,45.279999,45.669998,45.669998,1570800
2017-04-24,45.970001,46.029999,45.270000,45.959999,45.959999,1850800
2017-04-25,46.240002,46.540001,45.770000,46.340000,46.340000,1141600
2017-04-26,45.919998,46.630001,45.799999,46.060001,46.060001,915700
2017-04-27,45.799999,46.139999,45.150002,45.400002,45.400002,1393900
2017-04-28,45.540001,45.750000,45.160000,45.349998,45.349998,1278300
2017-05-01,45.150002,45.740002,45.000000,45.619999,45.619999,1501100
2017-05-02,45.880001,46.400002,45.639999,46.160000,46.160000,1719800
2017-05-03,45.759998,46.099998,45.270000,45.660000,45.660000,2332300
2017-05-04,46.759998,46.849998,43.790001,44.880001,44.880001,2776300
2017-05-05,44.889999,46.990002,44.759998,46.820000,46.820000,1742200
2017-05-08,47.000000,47.330002,46.369999,46.919998,46.919998,1989900
2017-05-09,47.000000,47.200001,45.470001,45.959999,45.959999,1258500
2017-05-10,46.029999,47.230000,45.799999,46.990002,46.990002,1530000
2017-05-11,47.250000,47.250000,46.360001,47.139999,47.139999,2406500
2017-05-12,47.730000,49.470001,47.529999,48.680000,48.680000,4053000
2017-05-15,49.590000,49.880001,48.900002,49.349998,49.349998,2732900
2017-05-16,49.619999,49.840000,49.049999,49.410000,49.410000,1744100
2017-05-17,49.299999,49.590000,48.299999,48.799999,48.799999,1361200
2017-05-18,48.799999,48.980000,48.020000,48.709999,48.709999,1373700
2017-05-19,48.790001,50.709999,48.790001,49.750000,49.750000,3701600
2017-05-22,50.000000,50.000000,48.689999,49.320000,49.320000,2074900
2017-05-23,49.619999,49.849998,48.720001,48.820000,48.820000,1975300
2017-05-24,48.790001,50.669998,48.750000,50.639999,50.639999,4692600
2017-05-25,50.430000,51.410000,49.259998,50.230000,50.230000,2437500
2017-05-26,50.070000,51.009998,49.910000,50.380001,50.380001,1526200
2017-05-30,50.000000,50.180000,49.139999,49.230000,49.230000,1580900
2017-05-31,48.919998,49.380001,47.310001,48.720001,48.720001,3010900
2017-06-01,49.000000,50.150002,48.700001,49.259998,49.259998,1434900
2017-06-02,49.000000,49.090000,48.220001,48.700001,48.700001,1480900
2017-06-05,48.590000,49.540001,48.500000,49.259998,49.259998,1171300
2017-06-06,48.849998,50.119999,48.680000,49.860001,49.860001,1655200
2017-06-07,49.810001,50.090000,48.259998,48.450001,48.450001,1577000
2017-06-08,48.540001,49.020000,47.880001,48.250000,48.250000,1224400
2017-06-09,48.480000,49.500000,48.349998,49.250000,49.250000,1187900
2017-06-12,49.650002,49.830002,49.070000,49.430000,49.430000,1087500
2017-06-13,48.660000,49.259998,48.279999,48.310001,48.310001,1804700
2017-06-14,48.540001,48.770000,46.360001,46.950001,46.950001,2621700
2017-06-15,46.799999,47.000000,45.689999,46.590000,46.590000,1710800
2017-06-16,46.970001,47.380001,46.590000,47.279999,47.279999,1914700
2017-06-19,47.130001,47.770000,46.900002,47.669998,47.669998,1247500
2017-06-20,46.959999,47.150002,46.119999,46.360001,46.360001,1330600
2017-06-21,46.209999,47.099998,46.000000,46.650002,46.650002,1507400
2017-06-22,46.700001,47.840000,46.470001,47.279999,47.279999,1149700
2017-06-23,47.110001,47.919998,47.040001,47.619999,47.619999,3471000
2017-06-26,47.660000,48.439999,47.509998,48.259998,48.259998,1367500
2017-06-27,48.540001,49.259998,47.849998,47.849998,47.849998,1379300
2017-06-28,48.180000,49.000000,48.009998,48.389999,48.389999,982300
2017-06-29,48.400002,48.880001,48.279999,48.570000,48.570000,1239900
2017-06-30,48.630001,49.500000,48.529999,48.709999,48.709999,1705300
2017-07-03,48.799999,49.590000,48.650002,49.349998,49.349998,872700
2017-07-05,49.020000,49.279999,47.299999,47.520000,47.520000,1629400
2017-07-06,47.880001,48.570000,46.889999,46.910000,46.910000,1690300
2017-07-07,47.000000,47.259998,46.099998,47.240002,47.240002,1669500
2017-07-10,47.419998,47.549999,47.009998,47.480000,47.480000,1251100
2017-07-11,47.419998,47.970001,47.180000,47.509998,47.509998,1272000
2017-07-12,47.900002,48.639999,47.740002,48.049999,48.049999,2050200
2017-07-13,48.250000,48.470001,47.400002,47.410000,47.410000,1181600
2017-07-14,47.369999,48.279999,47.349998,48.099998,48.099998,806700
2017-07-17,48.099998,48.250000,47.270000,47.349998,47.349998,1360900
2017-07-18,47.430000,47.500000,46.310001,46.580002,46.580002,1735900
2017-07-19,46.279999,47.169998,46.189999,46.750000,46.750000,1921300
2017-07-20,47.000000,47.480000,45.410000,45.549999,45.549999,1981400
2017-07-21,45.799999,45.930000,44.950001,45.150002,45.150002,2288900
2017-07-24,45.150002,46.090000,44.970001,46.020000,46.020000,1692900
2017-07-25,46.349998,46.759998,45.700001,46.049999,46.049999,1579400
2017-07-26,46.250000,46.619999,45.500000,46.200001,46.200001,1369100
2017-07-27,46.060001,46.250000,45.349998,45.450001,45.450001,1366800
2017-07-28,45.299999,45.730000,45.150002,45.209999,45.209999,1751600
2017-07-31,45.250000,45.570000,44.650002,45.200001,45.200001,1646000
2017-08-01,45.380001,46.150002,45.169998,45.320000,45.320000,1907700
2017-08-02,45.230000,45.369999,44.549999,45.040001,45.040001,987000
2017-08-03,44.959999,45.330002,44.639999,44.720001,44.720001,1596800
2017-08-04,44.750000,45.349998,44.360001,44.680000,44.680000,1817100
2017-08-07,44.540001,44.730000,42.880001,43.150002,43.150002,4342600
2017-08-08,43.130001,43.680000,42.099998,42.599998,42.599998,3029900
2017-08-09,42.720001,43.099998,42.169998,43.000000,43.000000,2314400
2017-08-10,42.990002,43.279999,40.930000,41.110001,41.110001,3503600
2017-08-11,40.750000,43.020000,40.750000,42.590000,42.590000,3173300
2017-08-14,41.900002,43.099998,41.900002,42.570000,42.570000,1525100
2017-08-15,42.500000,42.610001,41.840000,42.209999,42.209999,1926500
2017-08-16,42.000000,42.200001,41.779999,42.040001,42.040001,1351500
2017-08-17,41.830002,42.049999,41.000000,41.000000,41.000000,1206800
2017-08-18,41.209999,42.020000,40.830002,41.680000,41.680000,2174700
2017-08-21,41.450001,41.770000,40.360001,40.799999,40.799999,2571000
2017-08-22,41.090000,41.439999,40.910000,41.150002,41.150002,1396600
2017-08-23,41.119999,41.619999,40.869999,41.549999,41.549999,1152500
2017-08-24,41.740002,42.480000,41.439999,42.349998,42.349998,1852600
2017-08-25,42.439999,42.439999,41.060001,41.250000,41.250000,2126800
2017-08-28,41.639999,42.209999,41.459999,42.139999,42.139999,1994300
2017-08-29,41.810001,41.910000,40.689999,41.330002,41.330002,1912100
2017-08-30,41.009998,41.389999,40.750000,41.369999,41.369999,1229900
2017-08-31,41.349998,42.900002,41.299999,42.790001,42.790001,1758700
2017-09-01,43.150002,43.930000,42.689999,43.660000,43.660000,1870200
2017-09-05,43.869999,44.459999,43.200001,43.700001,43.700001,1960100
2017-09-06,43.799999,44.119999,43.299999,43.529999,43.529999,2502000
2017-09-07,43.450001,43.450001,42.610001,42.970001,42.970001,1382500
2017-09-08,42.950001,43.340000,42.180000,43.150002,43.150002,1589000
2017-09-11,42.939999,43.029999,41.770000,42.490002,42.490002,2288900
2017-09-12,42.900002,42.930000,42.009998,42.189999,42.189999,1827900
2017-09-13,42.500000,42.720001,42.029999,42.400002,42.400002,1287800
2017-09-14,42.509998,44.310001,42.509998,43.750000,43.750000,3455600
2017-09-15,43.570000,43.700001,42.970001,43.619999,43.619999,2978200
2017-09-18,43.340000,44.380001,43.209999,43.919998,43.919998,1783800
2017-09-19,43.849998,44.470001,43.650002,44.340000,44.340000,1518700
2017-09-20,44.730000,44.910000,43.910000,43.939999,43.939999,2814400
2017-09-21,43.750000,44.000000,43.299999,43.910000,43.910000,1928600
2017-09-22,43.720001,43.810001,43.310001,43.480000,43.480000,2582200
2017-09-25,43.840000,44.529999,43.509998,44.119999,44.119999,3597000
2017-09-26,44.580002,44.630001,43.840000,43.919998,43.919998,2560300
2017-09-27,43.919998,44.500000,43.459999,43.869999,43.869999,2822500
2017-09-28,44.099998,44.830002,43.950001,44.660000,44.660000,1763000
2017-09-29,44.410000,45.709999,44.380001,45.040001,45.040001,3516500
2017-10-02,44.549999,46.259998,44.549999,45.830002,45.830002,2156400
2017-10-03,46.160000,46.889999,45.939999,46.880001,46.880001,2248500
2017-10-04,47.000000,47.360001,45.290001,45.840000,45.840000,3176700
2017-10-05,45.810001,46.740002,45.470001,46.549999,46.549999,3446800
2017-10-06,46.419998,46.740002,46.250000,46.430000,46.430000,1183400
2017-10-09,46.660000,46.750000,46.099998,46.169998,46.169998,969300
2017-10-10,46.830002,47.099998,46.070000,46.330002,46.330002,1813300
2017-10-11,46.720001,46.720001,45.869999,46.500000,46.500000,3816400
2017-10-12,46.259998,46.990002,45.830002,46.810001,46.810001,1813900
2017-10-13,46.930000,47.290001,46.599998,46.869999,46.869999,1810600
2017-10-16,46.799999,48.040001,46.500000,47.720001,47.720001,3727800
2017-10-17,47.509998,48.490002,47.509998,47.939999,47.939999,2049000
2017-10-18,47.939999,48.380001,47.250000,47.349998,47.349998,1609000
2017-10-19,46.950001,47.310001,46.340000,46.810001,46.810001,1643300
2017-10-20,46.660000,46.900002,46.070000,46.180000,46.180000,1269800
2017-10-23,45.770000,46.110001,45.320000,45.520000,45.520000,2031300
2017-10-24,45.450001,46.080002,44.959999,45.169998,45.169998,2186200
2017-10-25,45.060001,45.200001,43.910000,44.400002,44.400002,2036900
2017-10-26,44.259998,45.330002,43.830002,44.980000,44.980000,1572200
2017-10-27,45.099998,46.459999,44.529999,45.799999,45.799999,2182100
2017-10-30,45.099998,47.009998,45.099998,46.400002,46.400002,1383100
2017-10-31,46.599998,47.000000,46.099998,46.740002,46.740002,952700
2017-11-01,47.180000,48.270000,47.009998,47.549999,47.549999,2056000
2017-11-02,47.520000,47.910000,46.740002,47.340000,47.340000,920600
2017-11-03,47.439999,49.119999,47.430000,48.959999,48.959999,2725700
2017-11-06,49.230000,50.650002,48.980000,50.349998,50.349998,3162200
2017-11-07,50.500000,50.560001,49.900002,50.189999,50.189999,2202500
2017-11-08,50.160000,50.680000,49.810001,50.430000,50.430000,1993700
2017-11-09,50.910000,51.509998,49.470001,49.630001,49.630001,3532600
2017-11-10,49.500000,50.250000,49.020000,49.750000,49.750000,1584600
2017-11-13,49.599998,49.810001,49.150002,49.279999,49.279999,1767300
2017-11-14,48.000000,49.500000,47.860001,48.500000,48.500000,3948800
2017-11-15,47.939999,49.320000,47.310001,49.189999,49.189999,2539400
2017-11-16,49.200001,49.990002,49.099998,49.250000,49.250000,2897600
2017-11-17,49.610001,49.650002,48.439999,48.700001,48.700001,2007500
2017-11-20,48.169998,48.509998,47.759998,48.020000,48.020000,1740600
2017-11-21,47.919998,48.360001,47.340000,47.900002,47.900002,1099500
2017-11-22,48.020000,48.160000,47.560001,47.889999,47.889999,1590400
2017-11-24,47.520000,48.410000,47.520000,47.959999,47.959999,697300
2017-11-27,48.000000,48.209999,46.959999,47.189999,47.189999,1069200
2017-11-28,47.520000,47.639999,46.959999,47.599998,47.599998,1210500
2017-11-29,47.750000,48.130001,46.889999,48.000000,48.000000,1401300
2017-11-30,48.610001,48.889999,48.000000,48.320000,48.320000,1888200
2017-12-01,48.770000,49.049999,48.299999,48.480000,48.480000,1780700
2017-12-04,48.779999,48.799999,47.980000,48.340000,48.340000,2352900
2017-12-05,48.110001,48.259998,47.430000,47.500000,47.500000,1005200
2017-12-06,47.250000,47.419998,46.459999,46.490002,46.490002,1860000
2017-12-07,46.709999,47.650002,46.250000,46.830002,46.830002,1731900
2017-12-08,47.439999,47.799999,47.049999,47.400002,47.400002,1217800
2017-12-11,47.509998,47.950001,47.340000,47.700001,47.700001,2079500
2017-12-12,47.849998,48.320000,46.000000,47.849998,47.849998,1933100
2017-12-13,47.730000,48.980000,47.540001,48.480000,48.480000,2609300
2017-12-14,48.400002,50.340000,48.320000,49.779999,49.779999,4129800
2017-12-15,50.000000,50.169998,49.599998,49.599998,49.599998,2809200
2017-12-18,49.810001,50.000000,48.709999,49.680000,49.680000,2009500
2017-12-19,49.540001,50.299999,49.279999,49.279999,49.279999,1670400
2017-12-20,49.500000,49.869999,48.860001,49.360001,49.360001,1442500
2017-12-21,49.080002,51.830002,49.080002,51.639999,51.639999,2958000
2017-12-22,51.639999,53.560001,51.599998,53.000000,53.000000,3694000
2017-12-26,53.000000,54.220001,52.560001,54.130001,54.130001,1771300
2017-12-27,54.270000,54.700001,53.700001,53.959999,53.959999,2016200
2017-12-28,53.939999,54.340000,53.419998,54.259998,54.259998,1716100
2017-12-29,54.349998,54.830002,53.330002,53.840000,53.840000,2793900
2018-01-02,53.959999,54.770000,53.880001,54.700001,54.700001,3022100
2018-01-03,54.939999,56.139999,54.619999,55.270000,55.270000,2414400
2018-01-04,55.430000,55.630001,54.630001,55.009998,55.009998,2300100
2018-01-05,55.150002,55.279999,54.400002,55.200001,55.200001,1652400
2018-01-08,55.349998,55.360001,54.230000,54.540001,54.540001,2919500
2018-01-09,54.459999,54.490002,53.250000,53.939999,53.939999,1764400
2018-01-10,53.939999,54.180000,53.490002,53.880001,53.880001,2373500
2018-01-11,54.080002,55.070000,53.869999,54.439999,54.439999,2334500
2018-01-12,54.709999,55.110001,54.389999,54.730000,54.730000,1316600
2018-01-16,54.959999,56.799999,54.889999,55.810001,55.810001,3572700
2018-01-17,56.450001,56.709999,55.209999,55.680000,55.680000,1832600
2018-01-18,55.330002,55.840000,55.090000,55.310001,55.310001,1240100
2018-01-19,55.549999,55.599998,55.080002,55.459999,55.459999,953600
2018-01-22,55.169998,55.730000,54.750000,55.389999,55.389999,1214200
2018-01-23,55.720001,58.209999,55.549999,57.160000,57.160000,2552700
2018-01-24,57.020000,58.240002,57.020000,57.900002,57.900002,3566500
2018-01-25,58.500000,59.490002,58.259998,58.790001,58.790001,2546400
2018-01-26,59.299999,60.220001,58.869999,59.990002,59.990002,2148300
2018-01-29,60.000000,60.200001,58.939999,59.040001,59.040001,1354000
2018-01-30,58.310001,58.400002,56.820000,56.990002,56.990002,2130100
2018-01-31,56.590000,57.240002,56.209999,56.560001,56.560001,1737400
2018-02-01,56.000000,57.980000,56.000000,57.860001,57.860001,1793800
2018-02-02,57.639999,57.950001,55.849998,56.009998,56.009998,2084700
2018-02-05,54.860001,56.959999,54.360001,54.990002,54.990002,2912000
2018-02-06,53.560001,55.820000,53.230000,55.500000,55.500000,2387300
2018-02-07,55.630001,57.060001,55.299999,55.389999,55.389999,2136000
2018-02-08,55.849998,56.279999,52.970001,53.150002,53.150002,1572600
2018-02-09,56.000000,57.000000,53.369999,55.570000,55.570000,3907400
2018-02-12,56.070000,57.869999,55.919998,56.450001,56.450001,2852100
2018-02-13,56.599998,57.860001,56.070000,57.400002,57.400002,2170700
2018-02-14,55.880001,58.430000,55.849998,58.180000,58.180000,1492800
2018-02-15,58.430000,58.500000,57.369999,57.910000,57.910000,1156000
2018-02-16,57.720001,58.029999,56.950001,57.639999,57.639999,1645500
2018-02-20,57.480000,58.230000,57.279999,58.029999,58.029999,2429600
2018-02-21,57.750000,58.889999,56.400002,56.730000,56.730000,2742000
2018-02-22,56.570000,57.599998,56.090000,56.240002,56.240002,1894400
2018-02-23,56.669998,56.669998,55.310001,55.709999,55.709999,1740700
2018-02-26,56.200001,56.400002,55.080002,56.270000,56.270000,1558700
2018-02-27,56.270000,56.480000,54.310001,54.669998,54.669998,2915100
2018-02-28,54.410000,54.959999,52.520000,52.520000,52.520000,2533300
2018-03-01,52.770000,52.919998,51.160000,51.880001,51.880001,3313000
2018-03-02,51.230000,52.200001,50.080002,52.180000,52.180000,2545600
2018-03-05,51.950001,53.470001,51.840000,53.290001,53.290001,3136400
2018-03-06,54.000000,55.049999,53.759998,54.700001,54.700001,1912400
2018-03-07,54.090000,54.660000,53.520000,54.049999,54.049999,1955700
2018-03-08,54.560001,54.560001,52.820000,53.959999,53.959999,1296100
2018-03-09,54.040001,54.900002,53.740002,54.040001,54.040001,1444000
2018-03-12,54.389999,54.389999,53.290001,53.630001,53.630001,2007200
2018-03-13,53.669998,53.950001,53.110001,53.900002,53.900002,3499700
2018-03-14,54.230000,54.230000,53.320000,53.660000,53.660000,1153300
2018-03-15,54.029999,54.279999,51.700001,53.639999,53.639999,3268300
2018-03-16,54.230000,54.580002,53.389999,54.320000,54.320000,2594200
2018-03-19,53.660000,53.799999,52.380001,52.490002,52.490002,1190900
2018-03-20,52.639999,53.709999,52.490002,52.980000,52.980000,1257700
2018-03-21,53.009998,54.610001,52.880001,54.139999,54.139999,2206600
2018-03-22,53.570000,53.939999,51.549999,52.020000,52.020000,1998200
2018-03-23,52.480000,53.040001,51.799999,52.009998,52.009998,1428100
2018-03-26,52.500000,52.750000,51.540001,52.500000,52.500000,2003500
2018-03-27,53.419998,54.630001,52.810001,53.060001,53.060001,1907300
2018-03-28,52.790001,53.639999,52.250000,52.299999,52.299999,1272500
2018-03-29,52.750000,53.650002,51.889999,53.450001,53.450001,2753400
2018-04-02,53.689999,54.790001,52.410000,52.990002,52.990002,2298300
2018-04-03,53.700001,54.139999,52.439999,53.980000,53.980000,2230300
2018-04-04,52.770000,54.529999,52.369999,54.299999,54.299999,1816800
2018-04-05,54.540001,56.619999,54.529999,56.209999,56.209999,2533400
2018-04-06,56.119999,56.430000,53.980000,54.360001,54.360001,1754400
2018-04-09,54.560001,54.970001,53.980000,54.099998,54.099998,1204000
2018-04-10,55.009998,56.020000,54.950001,55.630001,55.630001,3145000
2018-04-11,55.680000,57.580002,55.509998,56.250000,56.250000,2875500
2018-04-12,56.110001,56.310001,55.720001,56.200001,56.200001,1539900
2018-04-13,56.750000,56.750000,55.610001,55.950001,55.950001,1358200
2018-04-16,56.169998,57.080002,55.610001,56.900002,56.900002,1949400
2018-04-17,57.369999,57.869999,56.910000,57.540001,57.540001,2703500
2018-04-18,57.610001,59.049999,57.590000,58.520000,58.520000,3859000
2018-04-19,58.160000,58.910000,57.730000,58.610001,58.610001,1855300
2018-04-20,58.480000,58.669998,57.700001,57.750000,57.750000,1315100
2018-04-23,57.830002,58.480000,57.470001,58.310001,58.310001,1591900
2018-04-24,58.470001,58.750000,56.310001,56.549999,56.549999,1939200
2018-04-25,56.650002,57.849998,55.919998,57.799999,57.799999,1342100
2018-04-26,58.290001,58.880001,57.689999,58.820000,58.820000,1532900
2018-04-27,58.520000,59.119999,58.020000,58.150002,58.150002,1062800
2018-04-30,58.389999,58.560001,58.020000,58.160000,58.160000,2250300
2018-05-01,58.130001,58.860001,57.439999,58.730000,58.730000,1618200
2018-05-02,59.000000,60.139999,58.770000,59.720001,59.720001,3071500
2018-05-03,59.410000,59.939999,58.419998,58.980000,58.980000,2417600
2018-05-04,61.000000,62.619999,59.869999,62.459999,62.459999,4831600
2018-05-07,63.299999,63.970001,62.180000,62.490002,62.490002,3685100
2018-05-08,62.310001,63.400002,61.730000,62.599998,62.599998,2919000
2018-05-09,63.360001,63.830002,62.180000,62.400002,62.400002,2825300
2018-05-10,62.730000,63.110001,61.849998,61.970001,61.970001,2666100
2018-05-11,61.880001,62.610001,61.419998,62.389999,62.389999,1958600
2018-05-14,62.220001,63.220001,62.220001,62.709999,62.709999,2107200
2018-05-15,62.849998,62.849998,62.220001,62.389999,62.389999,1941700
2018-05-16,62.450001,62.770000,62.150002,62.750000,62.750000,1421400
2018-05-17,62.599998,62.990002,61.730000,62.110001,62.110001,2011600
2018-05-18,62.139999,62.810001,60.240002,62.759998,62.759998,2602300
2018-05-21,65.599998,66.660004,62.900002,62.959999,62.959999,3404000
2018-05-22,63.430000,63.950001,62.220001,62.299999,62.299999,2315200
2018-05-23,62.119999,62.959999,61.750000,62.869999,62.869999,2001100
2018-05-24,62.389999,62.650002,61.599998,61.669998,61.669998,1657000
2018-05-25,61.000000,62.709999,60.750000,62.160000,62.160000,1973400
2018-05-29,61.540001,64.040001,61.540001,63.310001,63.310001,3761600
2018-05-30,63.869999,67.160004,63.299999,66.980003,66.980003,5086600
2018-05-31,66.449997,68.040001,66.110001,66.620003,66.620003,3324000
2018-06-01,67.040001,67.410004,65.739998,66.000000,66.000000,3257100
2018-06-04,66.459999,66.690002,65.449997,65.849998,65.849998,1402000
2018-06-05,65.940002,66.680000,64.959999,65.949997,65.949997,2388400
2018-06-06,66.000000,66.400002,65.320000,65.320000,65.320000,1667200
2018-06-07,65.980003,66.190002,65.190002,65.419998,65.419998,2505200
2018-06-08,65.680000,66.010002,65.019997,65.389999,65.389999,1067700
2018-06-11,66.120003,66.169998,64.779999,65.779999,65.779999,1392800
2018-06-12,65.870003,66.419998,64.690002,64.849998,64.849998,1228100
2018-06-13,64.949997,65.199997,63.790001,64.080002,64.080002,1666800
2018-06-14,64.029999,65.199997,63.860001,64.930000,64.930000,2969300
2018-06-15,64.900002,64.989998,63.930000,64.339996,64.339996,3068700
2018-06-18,63.799999,65.610001,63.119999,65.120003,65.120003,2168100
2018-06-19,63.400002,65.339996,63.040001,64.889999,64.889999,3035400
2018-06-20,65.309998,66.470001,64.839996,66.180000,66.180000,2209400
2018-06-21,66.239998,67.230003,65.860001,65.860001,65.860001,3007600
2018-06-22,67.120003,69.500000,66.690002,68.720001,68.720001,4149900
2018-06-25,68.059998,68.180000,65.660004,65.660004,65.660004,2587800
2018-06-26,66.230003,67.650002,65.610001,67.540001,67.540001,3473700
2018-06-27,67.900002,68.190002,67.129997,67.470001,67.470001,2140300
2018-06-28,65.500000,66.419998,64.220001,64.860001,64.860001,3590600
2018-06-29,64.970001,65.570000,64.209999,65.190002,65.190002,2437500
2018-07-02,64.360001,64.889999,63.650002,64.209999,64.209999,1602600
2018-07-03,64.849998,65.720001,64.589996,65.000000,65.000000,985200
2018-07-05,65.830002,66.209999,64.449997,64.820000,64.820000,2944300
2018-07-06,64.529999,66.279999,64.529999,66.150002,66.150002,1886100
2018-07-09,66.169998,66.680000,64.900002,65.029999,65.029999,3161900
2018-07-10,65.070000,65.540001,64.110001,64.230003,64.230003,1889400
2018-07-11,63.720001,63.810001,61.720001,62.430000,62.430000,4216000
2018-07-12,62.700001,62.830002,61.520000,62.580002,62.580002,2730500
2018-07-13,62.900002,62.950001,61.930000,62.060001,62.060001,1915600
2018-07-16,61.820000,61.900002,60.619999,60.990002,60.990002,1936600
2018-07-17,60.619999,62.169998,60.439999,61.299999,61.299999,2123600
